Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P ele),5.14,0.0013,9,201.13,5.04,1
p(observer1 P start)psi(forest1500 P ndvi500 P distRoad),5.14,0.0013,8,203.29,0,1
p(observer1 P start)psi(forest1500 P und P ele P distRoad),5.16,0.0013,9,201.14,5.41,1
p(observer1 P start)psi(water P ele P distRoad),5.17,0.0013,8,203.32,4.56,1
p(observer1 P start)psi(forest1500 P ndvi500 P und P ele P height100),5.19,0.0013,10,199,2.01,1
p(observer1 P start P cloudCover)psi(forest1500 P und P distRoad),5.21,0.0013,9,201.2,5.6,1
p(start)psi(ele P height100),5.22,0.0013,5,209.74,3.87,1
p(observer1 P start)psi(disturb500 P height100 P distRoad),5.25,0.0012,8,203.4,4.53,1
p(observer1 P start P cloudCover)psi(ele P height100),5.26,0.0012,8,203.4,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ndvi500 P und P water P ele P height100),5.27,0.0012,12,194.65,5.29,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P distRoad),5.27,0.0012,12,194.65,5.57,1
p(observer1 P start P cloudCover)psi(water),5.28,0.0012,7,205.57,0,0
p(observer1 P start)psi(ndvi500 P ele P height100),5.29,0.0012,8,203.43,3.24,1
p(observer1 P start P cloudCover)psi(disturb500 P ele P height100),5.33,0.0012,9,201.32,0.05,1
p(observer1 P start P cloudCover)psi(und P ele P height100),5.33,0.0012,9,201.32,0.19,1
p(observer1 P start)psi(forest1500 P und P water P ele P height100),5.33,0.0012,10,199.13,4.13,1
p(observer1 P start P cloudCover)psi(forest1500 P und P water P ele P height100 P distRoad),5.35,0.0012,12,194.73,5.97,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P water P height100 P distRoad),5.36,0.0012,12,194.74,4.8,1
p(start)psi(forest1500 P ndvi500 P height100),5.36,0.0012,6,207.78,5.76,1
p(observer1 P start)psi(forest1500 P und P water),5.39,0.0012,8,203.54,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P height100),5.39,0.0012,10,199.2,0,1
p(observer1 P start P cloudCover)psi(forest1500 P ndvi500 P und P height100),5.39,0.0012,10,199.2,0,1
p(observer1 P start)psi(disturb500 P forest1500 P water P ele),5.4,0.0011,9,201.39,0.01,1
p(observer1 P start)psi(disturb500 P forest1500 P ele P height100),5.4,0.0011,9,201.39,0,1
p(observer1 P start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P und P water P ele P height100),5.41,0.0011,13,192.55,-0.54,1
p(observer1 P start)psi(disturb500 P forest1500 P und P water P ele),5.41,0.0011,10,199.21,3.53,1
p(start)psi(forest1500 P ele P height100 P distRoad),5.43,0.0011,7,205.72,0,1
p(observer1 P start)psi(disturb500 P forest1500 P ele P height100 P distRoad),5.43,0.0011,10,199.24,0,1
p(observer1 P start)psi(water P height100 P distRoad),5.44,0.0011,8,203.59,5.64,1
p(start)psi(forest1500 P height100),5.46,0.0011,5,209.98,3.08,1
p(observer1 P start P cloudCover)psi(disturb500 P ndvi500 P ele P distRoad),5.47,0.0011,10,199.28,1.29,1
