Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(disturb500 P ndvi500 P water),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P und P water),13.78,4e-04,6,18.05,5.01,1
p(cloudCover)psi(disturb500 P forest1500 P ele),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P ndvi500 P ele),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P und P ele),13.78,4e-04,6,18.05,0,0
p(cloudCover)psi(disturb500 P water P ele),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P water P height100),13.78,4e-04,6,18.05,0,0
p(cloudCover)psi(disturb500 P ele P height100),13.78,4e-04,6,18.05,4.06,0
p(cloudCover)psi(disturb500 P ndvi500 P distRoad),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P und P distRoad),13.78,4e-04,6,18.05,0,0
p(cloudCover)psi(disturb500 P water P distRoad),13.78,4e-04,6,18.05,0,1
p(cloudCover)psi(disturb500 P ele P distRoad),13.78,4e-04,6,18.05,0,0
p(start P cloudCover)psi(disturb500 P forest1500 P und),13.84,4e-04,7,15.98,5.15,1
p(cloudCover)psi(ndvi500 P und P water P distRoad),13.84,4e-04,7,15.98,4.44,1
p(start P cloudCover)psi(ndvi500 P und P ele P height100 P distRoad),13.84,4e-04,9,11.68,3.97,1
p(start P cloudCover)psi(forest1500 P und P height100),13.93,4e-04,7,16.08,1.75,1
p(start P cloudCover)psi(und P water P height100),13.94,3e-04,7,16.08,5.7,0
p(cloudCover)psi(forest1500 P und P water P ele P height100 P distRoad),13.94,3e-04,9,11.78,2.72,1
p(start P cloudCover)psi(disturb500 P forest1500 P ndvi500 P distRoad),13.95,3e-04,8,13.95,2.19,0
p(start P cloudCover)psi(forest1500 P water P ele P height100 P distRoad),13.97,3e-04,9,11.81,5.57,1
p(start P cloudCover)psi(ndvi500 P und P water P height100 P distRoad),14.1,3e-04,9,11.94,0,1
p(cloudCover)psi(disturb500 P ndvi500 P ele P height100 P distRoad),14.1,3e-04,8,14.1,4.85,1
p(cloudCover)psi(disturb500 P und P water P height100),14.13,3e-04,7,16.27,0,1
p(start P cloudCover)psi(forest1500 P ndvi500 P und P water P distRoad),14.18,3e-04,9,12.01,4.19,1
p(start P cloudCover)psi(forest1500 P ndvi500 P height100 P distRoad),14.18,3e-04,8,14.18,0,1
p(cloudCover)psi(ndvi500 P water P ele P distRoad),14.21,3e-04,7,16.36,3.24,0
p(cloudCover)psi(disturb500 P forest1500 P ndvi500 P ele P height100 P distRoad),14.22,3e-04,9,12.06,4.41,1
p(cloudCover)psi(disturb500 P forest1500 P und P ele P height100 P distRoad),14.22,3e-04,9,12.06,2.24,1
p(cloudCover)psi(disturb500 P forest1500 P water P ele P height100 P distRoad),14.22,3e-04,9,12.06,4.78,1
p(cloudCover)psi(und P water P ele P distRoad),14.23,3e-04,7,16.37,5.08,0
