Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500),14.43,0,11,182.88,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und P water),14.46,0,13,178.45,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P height100),14.48,0,12,180.71,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P height100 P distRoad),14.71,0,13,178.7,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P distRoad),14.77,0,12,181,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P height100),14.82,0,12,181.05,1.26,1
p(SURVEY)psi(disturb100 P forest1000 P und P water P height100),14.85,0,11,183.3,1.25,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water P height100 P distRoad),14.9,0,14,176.63,1.41,1
p(SURVEY)psi(forest1000 P ndvi500 P distRoad),14.94,0,9,187.78,0,1
p(SURVEY)psi(forest1000 P ndvi500 P und P distRoad),14.96,0,10,185.62,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P water),15.03,0,11,183.49,3.07,0
p(SURVEY)psi(disturb100 P ndvi500 P und P water P ele P distRoad),15.1,0,12,181.33,-0.95,1
p(SURVEY)psi(forest1000 P ndvi500 P height100 P distRoad),15.1,0,10,185.75,0,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water P height100 P distRoad),15.11,0,14,176.84,2.04,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P water),15.15,0,10,185.8,0,1
p(SURVEY P observer1)psi(ndvi500 P water P ele),15.16,0,11,183.61,1.03,1
p(SURVEY P observer1)psi(forest1000 P und P water P height100),15.18,0,12,181.41,0.33,0
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P distRoad),15.19,0,11,183.65,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P water),15.29,0,12,181.52,0,1
p(SURVEY)psi(ndvi500 P distRoad),15.33,0,8,190.33,-0.65,1
p(SURVEY P observer1)psi(forest1000 P ndvi500),15.33,0,10,185.98,0,1
p(SURVEY P observer1)psi(forest1000 P height100),15.34,0,10,185.99,1.64,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P und),15.44,0,12,181.67,0,1
p(SURVEY)psi(ndvi500 P water P distRoad),15.47,0,9,188.31,-0.23,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water P height100 P distRoad),15.53,0,12,181.76,-0.12,1
p(SURVEY)psi(forest1000 P water P height100),15.56,0,9,188.39,0.87,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P height100 P distRoad),15.57,0,12,181.8,1.41,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und P water),15.58,0,11,184.03,0,1
p(SURVEY)psi(forest1000 P ndvi500 P water),15.61,0,9,188.44,0,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500),15.64,0,9,188.48,1.64,1
p(SURVEY P observer1)psi(disturb100 P forest1000),15.69,0,10,186.35,5.46,1
p(SURVEY)psi(forest1000 P ndvi500 P und P height100 P distRoad),15.84,0,11,184.29,0,1
p(SURVEY P observer1)psi(forest1000 P water P height100 P distRoad),15.88,0,12,182.11,0.92,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P distRoad),15.96,0,10,186.62,0,1
p(SURVEY)psi(disturb100 P forest1000 P water),16.17,0,9,189.01,4.21,0
p(SURVEY P observer1)psi(ndvi500 P und P distRoad),16.21,0,11,184.67,1.67,0
p(SURVEY)psi(disturb100 P forest1000 P und P water P height100 P distRoad),16.31,0,12,182.54,0.07,1
p(SURVEY P observer1)psi(ndvi500 P und P ele P distRoad),16.4,0,12,182.63,1.1,1
p(SURVEY P observer1)psi(ndvi500 P und P water P distRoad),16.4,0,12,182.63,1.94,1
p(SURVEY)psi(forest1000 P ndvi500 P und P water),16.4,0,10,187.06,0,1
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und),16.51,0,11,184.96,0,1
p(SURVEY)psi(forest1000 P ndvi500),16.55,0,8,191.55,1.24,1
p(SURVEY)psi(disturb100 P forest1000 P ndvi500 P und),16.57,0,10,187.22,0,1
p(SURVEY)psi(forest1000 P height100),16.71,0,8,191.71,0.01,1
p(SURVEY P observer1)psi(ndvi500 P ele),16.82,0,10,187.48,1.69,1
p(SURVEY P observer1)psi(forest1000 P und P height100),16.84,0,11,185.29,1.25,1
p(SURVEY)psi(ndvi500 P water P ele),16.9,0,9,189.73,1.22,0
p(SURVEY)psi(ndvi500 P und P ele P distRoad),16.9,0,10,187.56,0.47,1
p(SURVEY P observer1)psi(ndvi500 P und P ele),16.93,0,11,185.38,1.42,0
p(SURVEY)psi(disturb100 P forest1000),16.96,0,8,191.96,0,1
p(SURVEY P observer1)psi(height100),17.02,0,9,189.85,1.47,1
p(SURVEY)psi(forest1000 P water P height100 P distRoad),17.03,0,10,187.69,1.35,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P water P distRoad),17.15,0,12,183.38,3.07,1
p(SURVEY P observer1)psi(ndvi500 P und P water P ele),17.32,0,12,183.55,1.57,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P water P ele),17.35,0,12,183.58,2.2,1
p(SURVEY P observer1)psi(forest1000 P und P water P height100 P distRoad),17.41,0,13,181.4,1.05,1
p(SURVEY)psi(disturb100 P ndvi500 P distRoad),17.49,0,9,190.33,-0.61,1
p(SURVEY)psi(ndvi500 P und P distRoad),17.49,0,9,190.33,0.57,1
p(SURVEY P observer1)psi(forest1000 P height100 P distRoad),17.54,0,11,185.99,1.3,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und),17.63,0,11,186.09,5.62,1
p(SURVEY)psi(forest1000 P ndvi500 P und),17.64,0,9,190.48,0,1
p(SURVEY)psi(disturb100 P forest1000 P und P height100),17.65,0,10,188.31,0.24,0
p(SURVEY)psi(disturb100 P forest1000 P height100 P distRoad),17.65,0,10,188.31,0.68,1
p(SURVEY)psi(ndvi500 P und P water P distRoad),17.65,0,10,188.31,0.25,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P water),17.67,0,12,183.9,3.11,0
p(SURVEY)psi(ndvi500 P und P water P ele),17.69,0,10,188.35,-1.02,1
p(SURVEY)psi(ndvi500 P und P water P ele P distRoad),17.72,0,11,186.17,0.1,1
p(SURVEY)psi(forest1000 P und P water P height100),17.74,0,10,188.39,-0.18,1
p(SURVEY P observer1)psi(disturb100 P forest1000 P und P height100 P distRoad),17.82,0,13,181.81,1.07,1
p(SURVEY P observer1)psi(height100 P distRoad),17.88,0,10,188.53,1.27,1
p(SURVEY)psi(ndvi500 P ele),17.98,0,8,192.98,-1.09,1
p(SURVEY P observer1)psi(ndvi500 P ele P distRoad),18.08,0,11,186.53,1.68,1
p(SURVEY)psi(ndvi500 P und P ele),18.16,0,9,191,0.76,1
p(SURVEY)psi(forest1000 P und P height100),18.21,0,9,191.04,-0.69,1
p(SURVEY)psi(disturb100 P forest1000 P water P distRoad),18.27,0,10,188.92,4.46,1
p(SURVEY P observer1)psi(ndvi500 P distRoad),18.31,0,10,188.97,1.09,1
p(SURVEY)psi(ndvi500 P water P ele P distRoad),18.35,0,10,189,0.35,1
p(SURVEY)psi(disturb100 P forest1000 P und P water),18.36,0,10,189.01,3.34,1
p(SURVEY)psi(disturb100 P ndvi500 P water P ele),18.39,0,10,189.04,0.23,1
p(SURVEY)psi(height100),18.41,0,7,195.56,0.13,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P und P water P distRoad),18.64,0,13,182.63,2.25,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P water P ele P distRoad),18.64,0,13,182.63,1.38,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P und P ele),18.68,0,12,184.91,1.18,1
p(SURVEY)psi(forest1000 P height100 P distRoad),18.87,0,9,191.71,-2.22,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P und P water P ele),18.87,0,13,182.86,0.68,1
p(SURVEY P observer1)psi(ndvi500 P water P ele P distRoad),18.89,0,12,185.12,0.96,1
p(SURVEY P observer1)psi(disturb100 P ndvi500 P ele),19,0,11,187.46,1.4,1
p(SURVEY P observer1)psi(forest1000 P und P height100 P distRoad),19.06,0,12,185.29,1.46,1
p(SURVEY)psi(disturb100 P forest1000 P und),19.06,0,9,191.9,2.78,1
