Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(disturb500 P forest1000 P water P ele),10.01,7e-04,7,218.53,0,1
p(start)psi(ndvi500 P ele P distRoad),10.03,7e-04,6,220.67,0,0
p(observer1 P start)psi(forest1000 P water P ele P distRoad),10.05,7e-04,9,214.26,0,0
p(observer1 P start)psi(und P ele P height100 P distRoad),10.05,7e-04,9,214.27,4.4,0
p(observer1 P start)psi(forest1000 P ndvi500 P ele P distRoad),10.08,7e-04,9,214.29,0,0
p(start)psi(und P ele P distRoad),10.1,7e-04,6,220.75,0,0
p(start)psi(disturb500 P forest1000 P und P water P height100 P distRoad),10.11,7e-04,9,214.32,2.91,0
p(observer1 P start)psi(ndvi500 P water P ele P distRoad),10.12,7e-04,9,214.33,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water),10.13,7e-04,8,216.51,5.99,1
p(observer1 P start)psi(forest1000 P und P ele P distRoad),10.14,7e-04,9,214.35,0,0
p(start)psi(disturb500 P forest1000 P ndvi500 P water P ele),10.19,7e-04,8,216.57,5.74,1
p(observer1 P start)psi(und P water P ele P distRoad),10.19,7e-04,9,214.41,0,0
p(observer1 P start)psi(forest1000 P height100),10.2,7e-04,7,218.72,0,1
p(observer1 P start)psi(disturb500 P ndvi500 P und P ele P height100 P distRoad),10.2,7e-04,11,210.03,0,1
p(observer1 P start)psi(ndvi500 P und P ele P distRoad),10.2,7e-04,9,214.41,5.62,0
p(start)psi(disturb500 P forest1000 P ndvi500 P und P water P ele P distRoad),10.3,6e-04,10,212.33,-0.37,1
p(observer1 P start)psi(forest1000 P ndvi500 P und P ele P height100 P distRoad),10.38,6e-04,11,210.21,0,1
p(start)psi(ndvi500 P und P height100),10.39,6e-04,6,221.04,0,0
p(start)psi(disturb500 P ele P height100),10.41,6e-04,6,221.05,0,0
p(start)psi(disturb500 P ndvi500 P ele),10.42,6e-04,6,221.06,3.82,1
p(observer1 P start)psi(),10.43,6e-04,5,223.18,0,0
p(start)psi(forest1000),10.44,6e-04,4,225.28,0,0
p(observer1 P start)psi(disturb500 P ndvi500 P water P ele),10.45,6e-04,9,214.66,-0.25,1
p(observer1 P start)psi(disturb500 P forest1000 P ndvi500 P und P water P height100),10.45,6e-04,11,210.28,0,1
p(start)psi(disturb500 P forest1000 P und),10.46,6e-04,6,221.11,5.48,0
p(start)psi(forest1000 P ndvi500 P und P height100 P distRoad),10.47,6e-04,8,216.85,-1.75,0
p(observer1 P start)psi(disturb500 P forest1000 P und P water P ele P height100),10.48,6e-04,11,210.31,-1.75,1
p(start)psi(disturb500 P forest1000 P height100),10.5,6e-04,6,221.14,0,0
p(observer1 P start)psi(disturb500 P forest1000 P und P water P ele P height100 P distRoad),10.52,6e-04,12,208.12,0.2,1
p(start)psi(disturb500 P ndvi500 P und P water P ele P distRoad),10.56,6e-04,9,214.78,1.76,0
p(start)psi(disturb500 P forest1000 P ndvi500 P height100 P distRoad),10.57,5e-04,8,216.95,0,0
p(start)psi(disturb500 P forest1000 P und P water P ele P height100 P distRoad),10.59,5e-04,10,212.62,0.15,1
p(observer1 P start)psi(disturb500 P forest1000 P und P water P ele),10.61,5e-04,10,212.65,0,1
p(observer1 P start)psi(disturb500 P und P ele P height100),10.66,5e-04,9,214.88,5.8,0
p(observer1 P start)psi(disturb500 P forest1000 P und P ele),10.68,5e-04,9,214.89,0,1
p(start)psi(disturb500 P water P ele),10.69,5e-04,6,221.33,0,0
p(observer1 P start)psi(disturb500 P ndvi500 P und P water P ele P height100),10.7,5e-04,11,210.53,0,1
p(observer1 P start)psi(disturb500 P ndvi500 P ele P height100),10.7,5e-04,9,214.92,-2.54,1
p(start)psi(forest1000 P water),10.71,5e-04,5,223.46,0,0
p(observer1 P start)psi(disturb500 P forest1000 P water P height100 P distRoad),10.72,5e-04,10,212.75,4.53,1
p(start)psi(disturb500 P forest1000),10.74,5e-04,5,223.5,0,0
p(start)psi(disturb500 P ndvi500 P water P ele),10.75,5e-04,7,219.27,4.49,1
