Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(observer1 P start)psi(disturb100 P ndvi500 P und P water P height100 P distRoad),7.33,0.0014,11,225.53,0,0
p()psi(forest500 P ndvi500 P und P height100 P distRoad),7.34,0.0014,7,234.24,0,0
p(observer1 P start)psi(forest500 P ndvi500 P ele P distRoad),7.36,0.0014,9,229.95,0,0
p(observer1 P start)psi(ndvi500 P und P ele P distRoad),7.37,0.0014,9,229.96,0,0
p(observer1)psi(forest500 P ndvi500 P und P ele P height100 P distRoad),7.38,0.0014,10,227.79,0,0
p(start)psi(disturb100 P forest500 P ndvi500 P und P water P height100 P distRoad),7.41,0.0014,10,227.81,0,0
p()psi(disturb100 P ndvi500 P und P ele P height100 P distRoad),7.41,0.0014,8,232.16,0,0
p()psi(forest500 P ndvi500 P water P height100 P distRoad),7.42,0.0014,7,234.31,0,0
p()psi(ndvi500 P water P ele P distRoad),7.42,0.0014,6,236.44,0,0
p()psi(ndvi500 P und P ele P distRoad),7.43,0.0014,6,236.44,0,0
p()psi(ndvi500 P und P water P height100 P distRoad),7.45,0.0014,7,234.34,0,0
p(start)psi(forest500 P ndvi500 P water P ele P distRoad),7.49,0.0013,8,232.24,0,0
p(start)psi(disturb100 P water P ele P height100 P distRoad),7.51,0.0013,8,232.26,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P und P height100 P distRoad),7.55,0.0013,11,225.75,0,0
p(observer1 P start)psi(forest500 P ndvi500 P und P water P height100 P distRoad),7.58,0.0013,11,225.78,0,0
p()psi(disturb100 P ndvi500 P water P distRoad),7.59,0.0013,6,236.61,0,0
p()psi(disturb100 P forest500 P ndvi500 P ele P distRoad),7.59,0.0013,7,234.48,0,0
p()psi(disturb100 P forest500 P ndvi500 P distRoad),7.62,0.0012,6,236.64,0,0
p()psi(disturb100 P forest500 P ndvi500 P water P ele P height100 P distRoad),7.64,0.0012,9,230.23,5.91,0
p()psi(disturb100 P ndvi500 P und P distRoad),7.66,0.0012,6,236.67,0,0
p(observer1)psi(forest500 P ndvi500 P ele P distRoad),7.78,0.0012,8,232.53,0,0
p(observer1)psi(disturb100 P ndvi500 P ele P distRoad),7.79,0.0011,8,232.54,0,0
p(observer1)psi(ndvi500 P und P water P ele P height100 P distRoad),7.8,0.0011,10,228.21,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P water P distRoad),7.85,0.0011,9,230.44,0,0
p(observer1)psi(forest500 P ndvi500 P water P ele P height100 P distRoad),7.87,0.0011,10,228.27,0,0
p(start)psi(forest500 P height100 P distRoad),7.89,0.0011,6,236.91,0,0
p(start)psi(water P height100 P distRoad),7.97,0.001,6,236.99,5.48,0
p()psi(forest500 P ndvi500 P und P water P ele P height100 P distRoad),7.98,0.001,9,230.57,0,0
p(observer1 P start)psi(disturb100 P ndvi500 P und P distRoad),7.99,0.001,9,230.57,0,0
p(observer1 P start)psi(disturb100 P ele P height100 P distRoad),7.99,0.001,9,230.58,0,0
p(observer1 P start)psi(disturb100 P forest500 P ndvi500 P distRoad),8.06,0.001,9,230.65,0,0
