Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(und P water),7.578,8e-04,5,625.65,0,0
p(cloudCover)psi(disturb100 P und P ele P distRoad),7.618,7e-04,7,621.45,0,0
p(cloudCover)psi(water P distRoad),7.66,7e-04,5,625.73,0,0
p(cloudCover)psi(disturb100 P ndvi500 P water P ele P distRoad),7.699,7e-04,8,619.39,0,0
p(cloudCover)psi(und P height500 P distRoad),7.744,7e-04,6,623.71,0,0
p(cloudCover)psi(und),7.776,7e-04,4,627.93,0,0
p(cloudCover)psi(und P water P distRoad),7.804,7e-04,6,623.77,0,0
p(cloudCover)psi(disturb100 P water P ele P distRoad),7.818,7e-04,7,621.65,0,0
p(cloudCover)psi(),7.838,7e-04,3,630.06,0,0
p(cloudCover)psi(ndvi500 P distRoad),7.857,7e-04,5,625.92,0,0
p(cloudCover)psi(ele P height500),7.875,7e-04,5,625.94,0,0
p(cloudCover)psi(disturb100 P und P ele P height500 P distRoad),7.909,6e-04,8,619.6,0,0
p(cloudCover)psi(ndvi500 P water P ele P height500),7.909,6e-04,7,621.75,5.85,0
p(cloudCover)psi(ndvi500 P und P water),7.97,6e-04,6,623.93,0,0
p(cloudCover)psi(distRoad),7.976,6e-04,4,628.13,0,0
p(cloudCover)psi(disturb100 P ndvi500 P distRoad),7.989,6e-04,6,623.95,0,0
p(cloudCover)psi(ndvi500 P und P ele P height500),7.998,6e-04,7,621.83,0,0
p(cloudCover)psi(ndvi500 P water P distRoad),8.051,6e-04,6,624.01,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P height500 P distRoad),8.056,6e-04,8,619.75,0,0
p(cloudCover)psi(disturb100 P ndvi500 P ele),8.165,6e-04,6,624.13,5.91,0
p(cloudCover)psi(disturb100 P ele P distRoad),8.173,6e-04,6,624.13,0,0
p(cloudCover)psi(disturb100 P ndvi500 P und P ele),8.189,6e-04,7,622.03,0,0
