OBJECTID,OBJECTID_1,Latitude,Longitude,OCCUPIED,TOTAL,Elevation_100mMEAN,Elevation_100mSTD,Elevation_1500mMEAN,Elevation_1500mSTD,Elevation_500mMEAN,Elevation_500mSTD,slope_pc_rise_1000mMEAN,slope_pc_rise_1000mSTD,slope_pc_rise_100mMEAN,slope_pc_rise_100mSTD,slope_pc_rise_1500mMEAN,slope_pc_rise_1500mSTD,slope_pc_rise_500mMEAN,slope_pc_rise_500mSTD,Canopy_Height_1000_mMEAN,Canopy_Height_1000_mSTD,Canopy_Height_100mMEAN,Canopy_Height_100mSTD,Canopy_Height_1500_mMEAN,Canopy_Height_1500_mSTD,Canopy_Height_500mMEAN,Canopy_Height_500mSTD,Disturbed_Canopy_100mPercent,Disturbed_Canopy_1500mPercent,Disturbed_Canopy_500mPercent,Disturbed_Canopy1_1000mPercent,Eucdist_Roads_km_100MEAN,Eucdist_Roads_km_100STD,Eucdist_Roads_km_1000MEAN,Eucdist_Roads_km_1000STD,Eucdist_Roads_km_1500MEAN,Eucdist_Roads_km_1500STD,Eucdist_Roads_km_500MEAN,Eucdist_Roads_km_500STD,PTCT_1000m_Kernal_DensityMEAN,PTCT_1000m_Kernal_DensitySTD,PTCT_100m_Kernal_DensityMEAN,PTCT_100m_Kernal_DensitySTD,PTCT_1500m_Kernal_DensityMEAN,PTCT_1500m_Kernal_DensitySTD,PTCT_500mb_Kernal_DensityMEAN,PTCT_500mb_Kernal_DensitySTD,PercentIntactforest20161000m,PercentNonforest1000m,PercentRegrowth197320161000m,PercentIntactforest2016100m,PercentNonforest100m,PercentRegrowth19732016100m,PercentIntactforest20161500m,PercentNonforest1500m,PercentRegrowth197320161500m,PercentIntactforest2016500m,PercentNonforest500m,PercentRegrowth19732016500m,Zonal_Stats1000mMEAN,Zonal_Stats1000mSTD,Zonal_Stats100mMEAN,Zonal_Stats100mSTD,Zonal_Stats1500mMEAN,Zonal_Stats1500mSTD,Zonal_Stats500mMEAN,Zonal_Stats500mSTD,PTCT_1000m_5m_TreeCover_PercentMEAN,PTCT_1000m_5m_TreeCover_PercentSTD,PTCT_100m_5m_TreeCover_PercentMEAN,PTCT_100m_5m_TreeCover_PercentSTD,PTCT_1500m_5m_TreeCover_PercentMEAN,PTCT_1500m_5m_TreeCover_PercentSTD,PTCT_500m_5m_TreeCover_PercentMEAN,PTCT_500m_5m_TreeCover_PercentSTD
264,TTB5-1,0.877575036,110.110446,1,1,236.375,7.07438159841551,283.355920114123,50.1606107712101,244.821648216482,19.3694303661138,,,11.0421460624784,6.48042410331207,19.6171907142124,14.5672767480511,17.0241585072556,12.8903220033017,36.8997722095672,1.79396608075762,37,0,34.0998677248677,9.43724468709435,37.2699316628702,0.710341920861229,0,2.0990641,0,2.2476373,4.30216518044472,0.047272850740821,4.32754861354964,0.499504484661764,4.34956576051109,0.75756065401183,4.330055201475,0.249581108425487,0.7207,0.1237,0.7494,0.0124,0.6922,0.175,0.7365,0.065,92.64006319,7.359804691,0,100,0,0,93.1668431,6.774327087,0.058741451,100,0,0,0.859892681,0.021877054,0.857269349,0.013764422,0.859549549,0.026859679,0.851030752,0.010812249,72.620728929385,5.26979430743683,74.03125,2.41718295490846,72.6624338624339,5.38870722018607,73.8405466970387,3.43366631949077
265,TTB5-2,0.879101967,110.108008,1,1,249.5625,8.88445798853256,356.268264840183,73.0181371551632,266.675757575758,14.6358118347579,,,20.0729740448296,10.0522511671578,19.6775278882485,10.9373526925896,16.9584544432886,9.70847773477626,35.5049365303244,2.30141696774863,37,0,28.1551540913921,9.02466495665457,36.6317280453258,1.30603810846834,0,0,0,0,4.61618873051235,0.050823218820133,5.26567824277501,0.226501629052821,5.7740456583147,0.209990222653828,4.88286289885091,0.136700384149212,0.4676,0.0543,0.662,0.0142,0.3407,0.0559,0.5821,0.0366,98.03100782,1.968866275,0,100,0,0,92.42527472,5.710441615,1.864189293,100,0,0,0.860479541,0.025472157,0.864206248,0.010935072,0.854418108,0.022330919,0.859330472,0.009091152,73.0282087447109,3.21698503278082,74.5588235294118,1.75216129513016,71.795232936078,5.22829818093976,73.5014164305949,2.96449685777981
266,TTB5-3,0.879879976,110.105202,1,1,263.78125,5.65538667444588,401.732833957553,92.7551838331624,291.51376146789,15.5859742556125,,,13.0742346420884,6.49959579027407,25.4007368616844,20.7302548104099,19.3759928451401,13.4507080546024,29.0192837465565,8.09582162980612,37,0,26.0138888888889,8.19608034518278,36.6910112359551,1.20393926919863,0,0,0,0,4.91245433446523,0.051079676592197,5.52194278407458,0.285715573423252,6.05543424026596,0.175005338302319,5.15854865028745,0.165546000011364,0.3866,0.0626,0.5693,0.015,0.2601,0.0455,0.4928,0.0407,99.59034384,0.001419342,0.408106247,100,0,0,90.54850627,2.928411618,6.522997354,100,0,0,0.861826541,0.022585237,0.866206415,0.010706644,0.865400941,0.021677999,0.865902761,0.011478549,71.7520661157025,3.89450624941834,73.6486486486487,2.44082635781108,69.7407912687585,6.76326954411971,73.3904494382023,2.79984325809763
267,TTB5-4,0.881496007,110.103046,1,1,300.9375,9.37062397869,402.255466052934,95.3239844416035,319.948553054662,26.770861495991,,,19.1086765825748,11.5446476104605,27.4376470852639,19.7304929393769,23.3926459974415,13.2802721603989,27.5067466266867,7.16571041540134,37,0,27.8450106157113,8.65469765238739,36.0731707317073,1.68769208702504,0,0.012645,0,0,5.21126044763101,0.051079834753821,5.87898898446399,0.212590867195283,6.08537705739339,0.267489558017639,5.49090020104152,0.126565915604117,0.3137,0.0559,0.4837,0.0147,0.2271,0.0616,0.4075,0.0367,96.55166706,0,3.448201493,100,0,0,87.37956617,0.859825011,11.76051567,100,0,0,0.858308058,0.01844857,0.86385235,0.0127164,0.864592786,0.021266015,0.864242515,0.008650483,70.6426332288401,5.57543317914147,73.5945945945946,3.60524737284834,69.3688622754491,8.03364112489142,72.5884146341464,3.39450595187964
268,TTB5-5,0.883083036,110.100684,1,3,337.935483870968,12.6642384075511,451.813684210526,104.933282172432,344.087774294671,40.5761616907524,,,26.3634061813355,12.1677596246632,26.6508340657385,20.2200773643385,20.838918109112,11.6442800506336,27.6571834992888,5.15815050925649,37,0,20.8643067846608,16.2960345399402,29.3094555873926,4.71374834774301,0,0.1517396,0,0,5.52657908863491,0.05159673188789,6.1146965488749,0.195062378184562,6.05717585307842,0.391365358918979,5.79684554804926,0.131094976974682,0.2514,0.0502,0.3972,0.0135,0.1834,0.0539,0.3305,0.0335,90.73438887,0,9.265476779,100,0,0,81.77785853,0.252785611,17.96926292,96.40593169,0,3.594068315,0.863140095,0.023773038,0.859315662,0.015394387,0.866695479,0.021875293,0.871787575,0.009205171,69.9604430379747,6.01475125962077,72.9142857142857,2.34668676552938,70.4837587006961,7.41520296823383,71.968115942029,3.3590238727734
269,TTB5-6,0.883730035,110.098066,1,3,353.393939393939,10.8038696601122,554.513513513514,118.513355807738,392.116883116883,39.7797422915049,,,21.4587824922619,16.5692653984836,44.0495951525193,29.4315476362942,24.0917321998965,11.7524883652425,25.4751879699248,8.88640429845755,25.625,4.29934588,15.8568329718004,17.7001753104876,26.5815384615385,2.83119394807167,0,0.3034792,0,0,5.80362245440483,0.047273135910972,6.18929309673138,0.259779977229917,6.16401255722952,0.480934904630069,6.05906116998888,0.158310949711839,0.1943,0.0426,0.3205,0.0115,0.1391,0.0363,0.2605,0.0283,80.90722789,0,19.09263717,79.10318258,0,20.89681742,74.24313316,0.167794552,25.58899105,80.46222733,0,19.53777267,0.870035526,0.019640778,0.86963785,0.018449581,0.863859746,0.028246201,0.852168666,0.014995815,67.8454706927176,8.57249473527184,73.125,3.52446804496792,66.71870604782,9.41971338708058,69.7006578947368,5.75479201588747
270,TTB5-7,0.882738037,110.09531,1,1,420.057142857143,12.2286381840627,771.346820809249,130.344889120942,459.858006042296,35.2412628191384,,,23.7665248325893,5.79435895982401,81.522818190514,34.3219040589202,22.0550289352135,10.4554910713524,19.6094839609484,17.1352262021863,24,0,23.4450402144772,17.0534660982315,24.875,1.89983551919633,0,1.0242423,0,0.3698644,5.98331639426095,0.05191821328618,6.26293164274606,0.368494055468207,6.51563729690899,0.403305126041687,6.14570793135917,0.243571501721498,0.175,0.0692,0.259,0.0114,0.1065,0.0244,0.218,0.0423,64.11321123,0,35.88665339,9.749389121,0,90.25061088,62.22753765,0.60266387,37.16971267,58.41124802,0,41.58875198,0.874879147,0.020545936,0.871459018,0.021859966,0.858369885,0.03149819,0.874172136,0.012446518,67.0589353612167,9.73890838385547,70.1944444444445,3.68796424154493,65.9600997506234,10.7154724867124,67.9084967320261,6.78026690542589
271,TTB5-8,0.88157597,110.092571,1,1,493.15625,7.64897613654926,1013.54573643411,153.921805884622,504.280597014925,23.9403253061225,,,15.3560031950474,5.58279091822374,60.0536808446396,30.8127128368115,21.8910105338737,10.5327566796647,23.9016393442623,17.0050184666249,24,0,25.0819209039548,17.1306564573694,29.1487603305785,6.35539876833405,0,0.2655443,0.2276694,0.9104354,6.16806107097202,0.051633734003413,6.41557360020256,0.392102091635943,6.70702844511533,0.411396906078205,6.33214313951257,0.240106370596909,0.15,0.0679,0.2026,0.0103,0.093,0.0238,0.1703,0.037,43.48162288,0.441586975,56.07666803,44.91184454,0,55.08815546,52.60490607,1.610784379,45.78422563,34.32526985,0,65.67473015,0.865536867,0.031661107,0.874337178,0.01892757,0.847643619,0.028176508,0.885305451,0.013295052,65.8037190082645,8.86006376786478,71.0833333333333,4.0095372412398,61.5233918128655,14.8764220280031,63.271186440678,10.5695926327776
272,TTB5-9,0.881095016,110.089589,0,0,501.727272727273,3.66203062788173,1067.91276864728,142.473441005527,564.113043478261,42.40120969372,,,10.3469193631952,5.04901912777517,33.1021535216481,28.0485820351232,38.7298715833305,21.7468932388284,27.0892143808256,15.7131842085349,35,3.31662479,24.387323943662,17.6274095379079,33.1707317073171,9.19146592258644,0,0.2023195,1.2521816,1.9346753,6.42455491754744,0.051927146241687,6.64184061177572,0.332717959831437,6.73275593580774,0.505053258502938,6.61209642467137,0.188735580867887,0.1139,0.0433,0.1491,0.0079,0.0865,0.0286,0.1245,0.0231,27.64653206,2.316224199,70.03711461,0,0,100,48.50442802,1.610784379,49.88470762,13.50259956,0.960809099,85.53659134,0.85406249,0.041651842,0.878565497,0.016825951,0.800543488,0.056754078,0.87207417,0.013816198,64.6435643564357,12.7856154929275,65.2777777777778,12.1920081089374,63.8560606060606,11.0135127579285,63.3512396694215,10.9716284431539
273,TTB5-10,0.882911962,110.08752,0,0,517.617647058824,6.32927235796644,950.329128440367,212.65571342968,634.327922077922,95.9338902488565,,,17.0243945332134,6.75374153483114,34.9935474130539,26.217333619209,69.1761788238179,37.1232034682696,12.3755795981453,17.3334304648869,36,0,19.1764705882353,17.8107064584367,17.4431137724551,17.8897504494262,0,0.1011597,4.0980492,0.9673377,6.72537287543802,0.047608042275845,6.45449604190909,0.427690540533557,6.26134333263373,0.657372541900107,6.66399727895588,0.188474893384402,0.0928,0.0257,0.1155,0.0052,0.0858,0.0326,0.1011,0.0181,29.28326908,3.552922392,67.16367383,0,0,100,52.8228142,1.610784379,45.56631696,0,1.820377592,98.17962241,0.84308642,0.034234994,0.872758221,0.02665395,0.824344174,0.047747932,0.853701083,0.037580501,65.0097402597403,14.1445426559335,70.3225806451613,6.40759175119227,66.4590163934426,8.97381472891872,65.4827586206897,10.2699258815089
274,TTB6-1,0.875631021,110.112471,0,0,230.5,11.4373292336979,260.477005347594,41.4305069290859,260.182389937107,21.8653268915507,,,18.0977167077363,13.8850866682517,20.6175323520752,16.2812026321362,24.6842495173028,14.7678071936232,31.9316860465116,14.3420521931394,38,0,30.1188118811881,15.6007661202541,38.0728862973761,0.636997884498776,0,0.2908342,0.6830082,1.2802999,3.98912948199681,0.048852167619838,3.40286211753547,0.273031368487952,3.03390273944089,0.382413956637662,3.77873917235885,0.143303523940685,0.8992,0.0599,0.8243,0.0114,0.8958,0.0706,0.8609,0.0346,88.25811094,11.74175955,0,100,0,0,93.10214693,6.897762155,0,97.81888526,2.181114742,0,0.851929019,0.048244246,0.859087409,0.020045143,0.863992346,0.018354108,0.855792575,0.011609185,69.2572674418605,8.82727206264821,74.6857142857143,2.33937022748104,73.450495049505,4.31828082225746,72.3411078717201,4.9819178514062
275,TTB6-2,0.875004977,110.115364,1,1,245.727272727273,14.5149300925731,256.498513379584,37.7287571452931,248.19578313253,23.6233161633877,,,27.3122256307891,9.6953127567309,17.4598688147704,12.5599506751386,19.2278221475791,14.9245474939037,36.851150202977,7.23785217379804,38.59459459,0.490970328,36.2495412844037,6.4214466324809,38.3626373626374,0.895857174601614,0,0.2908342,3.1873715,1.3941042,3.70161350353344,0.051078428927598,3.20513696786834,0.377206050302908,2.92519763421881,0.57533303766527,3.53483509625474,0.194914085817888,0.914,0.0599,0.8872,0.0091,0.8704,0.0837,0.9073,0.0325,85.43262398,14.56722408,0,100,0,0,93.10214856,6.897762155,0,85.59949813,14.40050187,0,0.855746461,0.034139751,0.85494665,0.038521854,0.858218731,0.027759325,0.84227798,0.010379226,72.7185385656292,5.8775801660597,73.4864864864865,3.45333071984548,74.0119266055046,3.99389958597735,68.0082417582418,8.62576247222629
276,TTB6-3,0.874205008,110.118217,0,0,215.71875,6.20097963530763,250.387317073171,40.472950739752,231.618768328446,30.6506394800462,,,6.33184993825853,8.2161951632639,19.4193269987804,13.7126652174227,20.2811113220156,18.3857341795168,37.7527322404372,1.75409144492446,39,0,36.9116321009919,2.96832389575878,38.6353591160221,0.772216804846676,0,0.2276094,3.5288756,0.3414133,3.4179053372807,0.050571886002528,2.91795868016728,0.380031918530164,2.654019350521,0.594323605133058,3.23868857467799,0.188077042008882,0.916,0.0517,0.9311,0.0065,0.8455,0.0739,0.9388,0.0262,85.71990918,14.2799742,0,93.59038984,6.409610157,0,93.05530994,6.944603864,0,73.20320141,26.79679859,0,0.86304916,0.012081033,0.848311429,0.057836725,0.860459502,0.015812666,0.869501046,0.010804092,73.5437158469945,4.7367302556601,68.5555555555556,6.9779193191589,73.4815148782687,5.20307801104336,66.5883977900553,10.7882265567401
277,TTB6-4,0.873367991,110.121007,1,1,200.78125,14.1304953358861,246.312190287413,46.5836913241428,259.172727272727,36.2755930363342,,,7.54175616055727,13.0476866733961,18.3168927706387,13.5425825563916,20.7458414989891,17.565748066854,37.3512396694215,1.12658451884256,39,0,36.2775208140611,1.15125469734169,38.3732590529248,0.719763360423683,0,0.1011597,4.3257184,0.6828266,3.13049182376346,0.051077321836794,2.64779568971605,0.394462627348045,2.38769606911406,0.594849035387614,2.96061523466803,0.193276291641639,0.8955,0.0477,0.9542,0.0043,0.8011,0.0672,0.9462,0.0237,86.47591024,13.52395999,0,82.51876391,17.48123609,0,92.8391762,7.160729122,0,75.72452529,24.27547471,0,0.855972523,0.034409121,0.849709252,0.046156397,0.862820213,0.011090788,0.872207232,0.012652879,73.9297520661157,4.61752222612702,70.1351351351351,8.38648256700054,73.72710453284,3.97616579024046,73.1559888579387,5.11245805506296
278,TTB6-5,0.870650997,110.122485,0,0,296.757575757576,3.99264705260599,250.18903036239,46.6178171806405,276.697406340058,41.9282091138856,,,9.31390292355509,4.75590031554552,19.8081068137367,13.7454745308541,18.8164756023231,13.7471855968259,37.4386920980926,1.34950851100418,39,0,21.7495446265938,17.7693204010668,38.2354497354497,0.902736834546544,17.0930271,0.4552188,0.5691735,0.3414133,2.80316795905431,0.0506721849936,2.23910954468915,0.285977578453948,1.91740507297758,0.428348656213144,2.61110663350592,0.159494231286273,0.8982,0.0274,0.9693,0.0017,0.7957,0.0436,0.9569,0.0111,91.05143592,8.948435826,0,65.27906804,34.72093196,0,91.67732616,8.322584801,0,92.16506893,7.834931068,0,0.859450645,0.01333492,0.861423623,0.011145395,0.863694478,0.020592803,0.869087905,0.013893775,73.1267029972752,5.8308603761798,74.4444444444445,2.81310864470501,72.1384335154827,6.72047669573317,73.7354497354497,4.84782855812322
279,TTB6-6,0.86798396,110.123876,0,0,313.15625,5.23276561079321,236.140776699029,59.6232718898674,271.358823529412,36.6333271412718,,,12.7423207052052,7.61087256921497,28.6105801995518,27.5889938226292,17.2685306277345,12.5203947779385,34.4584450402145,9.33206382728226,37.52777778,1.279889559,14.5152603231598,17.9047509961921,37.1748633879781,1.36186221666665,0,0.6954731,3.8703797,0.6259243,2.48759038107736,0.051244356856927,1.9621445125437,0.33445549079174,1.674036142423,0.514685287908212,2.29545259605991,0.165702769709002,0.852,0.0297,0.9615,0.0033,0.7309,0.0463,0.9355,0.0137,94.05755803,5.942307361,0,100,0,0,90.24830756,9.751603955,0,95.2850238,4.714976203,0,0.863300226,0.010956426,0.847318197,0.045247407,0.863297012,0.023033848,0.855563584,0.011644819,73.4008042895442,5.74143020517007,74.4166666666667,3.45104654014144,72.2001795332136,5.27845456104777,72.3387978142077,7.51864514286036
280,TTB6-7,0.865210975,110.124858,0,0,288.53125,9.20252810033743,215.779644268775,84.1680857614275,278.018292682927,35.0625699531454,,,14.947822406888,11.1307553002932,28.825927000213,28.5748738227494,17.8273228377831,12.6103300206123,15.0468965517241,18.1792001461785,36,0,13.7664835164835,17.8608647149836,36.7098591549296,1.27502056648175,19.941864,0.9483725,0.4553388,0.7681799,2.19370843342372,0.050293105163674,1.72060442499177,0.391158450505422,1.47438758573401,0.601056285205932,2.02124268782205,0.189364679958358,0.7935,0.0394,0.9348,0.0061,0.6606,0.0589,0.8967,0.0204,94.59466904,5.405176099,0,92.7351551,7.264844905,0,87.67157872,12.32833352,0,96.668829,3.331171,0,0.860604763,0.024442032,0.855221406,0.016919826,0.858018285,0.035162929,0.814773762,0.086717597,72.568275862069,5.56564218122376,70.6571428571429,8.10623342916816,68.7875457875458,9.48194305825509,73.374647887324,6.01855624234034
281,TTB6-8,0.862325002,110.124087,0,0,282.03125,7.84810635997627,196.059837728195,64.621628247021,242.718562874252,46.4868645702783,,,16.4085154123604,10.4461518812679,21.9644853122699,15.5408612944603,24.2941548572686,15.0001087510699,5.41953232462173,13.4185116463009,36.42857143,1.049781318,10.2730696798493,15.8923760812342,24.9369863013699,17.9275215597077,2.8488379,1.0495322,2.2766941,1.2518487,2.066881275177,0.047378794808941,1.90519100911352,0.547672765502433,1.82755579118899,0.806666003008163,2.03078442878193,0.274549098726654,0.7601,0.0589,0.904,0.008,0.6334,0.0817,0.8638,0.0318,87.65909476,12.34079773,0,94.79031852,5.209681482,0,83.33469626,16.46571517,0.199505302,92.15218615,7.847813854,0,0.862330601,0.028801541,0.865777277,0.011134722,0.857714515,0.032164281,0.8314848,0.030552624,69.1182943603852,7.00086717806095,64.7142857142857,11.490546247295,67.819209039548,9.30460105974311,72.3452054794521,8.26421632903695
282,TTB6-9,0.859421007,110.124018,0,0,273.085714285714,10.5488562103641,203.238522954092,64.9994011412147,206.684848484848,30.6368378106757,,,21.5450451714652,4.49802761158086,22.8472212089036,15.9134225527909,25.6028797418782,12.8341514889236,3.41159830268741,10.4771067795205,11.16666667,16.84652948,18.6862745098039,17.3555284592599,1.60623229461756,7.63068694514597,22.7907028,0.5943134,3.7565451,2.1622841,1.91447749071651,0.052018832138982,1.6690935877847,0.537014842572929,1.5580318021176,0.813545725704996,1.83059378879171,0.26217678549619,0.6737,0.056,0.8495,0.0101,0.5427,0.0803,0.7939,0.0315,76.08451015,23.90588241,0.009483754,61.72264817,38.27735183,0,78.31032986,21.44018959,0.249390543,81.25926761,18.74073239,0,0.847944901,0.043527053,0.860142477,0.031519849,0.864214791,0.026588073,0.869368896,0.008121274,65.946251768034,10.358766423693,64.3888888888889,14.9634327942372,68.37441643324,7.76936807651537,70.2011331444759,7.02135946957351
283,TTB7-1,0.882353978,110.122419,0,0,250.75,10.5297198443263,263.334463755829,27.6639059936752,248.744498777506,16.5939424039099,,,17.3440238181502,9.75933569473664,14.9133612546895,10.0501976046982,12.7022912712144,7.59185477965942,36.371028540657,0.505948107091266,37,0,36.7919779787652,0.646523827619785,36.5800227014756,0.493554826993237,0,0,2.8458674,0.25606,3.83075969749027,0.048616499722584,3.97554308015641,0.453978673282306,3.91670393560447,0.681225696863572,3.85512479957269,0.249103126347299,0.6598,0.0755,0.7826,0.0122,0.5253,0.0794,0.7724,0.0608,86.12621824,13.87364345,0,100,0,0,93.09685465,6.903066879,0,90.22834378,9.771656224,0,0.859744111,0.013208327,0.855785309,0.026905778,0.863259511,0.011997725,0.859510281,0.010568319,74.495422724825,2.82616163784207,74.2571428571429,2.04719818487703,74.3739677546205,3.04297161256922,73.1975028376845,5.54433523896651
284,TTB7-2,0.88144999,110.125214,1,1,233.75,3.55316760088797,221.97423510467,39.2940028482931,224.896656534954,11.478337774319,,,9.70300336182117,5.43297392027749,12.0324144309654,10.7476926793005,9.55034573480351,7.14077911876969,36.7757009345794,0.597634139558232,36,0,36.4406528189911,0.673938458345812,36.0840336134454,0.277438218810557,0,0.0632248,0.6830082,0,3.58727873696221,0.051921082898865,3.10005866018813,0.229380281026485,2.75990710058911,0.281052307542239,3.42678322244425,0.198615652317824,0.6579,0.0934,0.7904,0.0129,0.5146,0.094,0.7761,0.0689,88.32750825,11.67236057,0,100,0,0,92.87715333,7.12274578,0,98.68445234,1.315547657,0,0.863476672,0.010288967,0.856341825,0.011821606,0.863631971,0.010640866,0.857940659,0.011568214,73.4485981308411,3.4658107030182,74.6944444444445,2.82665334553123,73.3605341246291,3.45238708277474,74.1036414565826,2.78509702726464
285,TTB7-3,0.881715026,110.128107,0,0,224.9375,5.65650897197202,233.553240740741,38.8663062049395,229.024464831804,19.2536429120925,,,10.763021318242,6.36590606557,12.9865166399352,11.8055655823601,15.692025024592,11.0317055204639,36.55587808418,0.732907498721524,36,0,36.2119914346895,0.730217837266601,36.2760563380282,0.447045004739679,0,0.1643846,0,0.0569022,3.47123418535505,0.05271664175547,2.91439795841123,0.290357301915832,2.58305249694587,0.419526512098956,3.2971287409911,0.178733762750084,0.5855,0.1017,0.7464,0.0134,0.4402,0.0967,0.6984,0.0637,96.17826506,3.821589056,0,100,0,0,92.91380138,7.086099921,0,100,0,0,0.86384767,0.009126832,0.858602173,0.00989128,0.863120482,0.01592499,0.848754907,0.01023585,72.9346879535559,3.65890784459708,74,3.19821378718988,73.5781584582441,3.50615769621626,73.6338028169014,3.36275975118915
286,TTB7-4,0.87925896,110.129857,1,1,219.181818181818,5.29982587166484,199.520325203252,32.654971258014,202.936936936937,23.4611477229803,,,10.9253006577492,6.52621674048629,14.9989888539644,12.9454365991087,23.8679822948244,14.8258211031006,35.8801652892562,1.01135044605993,36,0,35.504835589942,0.71895840065101,36.9267605633803,0.825808651314249,0,0.4552188,0,0.3414133,3.15194960435232,0.050315392314865,2.46085486540923,0.125477801297636,2.05968351263072,0.115197499856442,2.92181878263543,0.115933088192245,0.6494,0.0986,0.7695,0.0131,0.4876,0.0924,0.7709,0.0722,97.28277481,2.717087943,0,100,0,0,92.35306947,7.646839543,0,100,0,0,0.867670343,0.011645736,0.868882833,0.010204414,0.861016269,0.037041109,0.862813312,0.011768307,74.1239669421488,3.18070174681836,74.3142857142857,2.73361538282632,72.4294003868472,4.431877036862,73.374647887324,3.60171001287746
287,TTB7-5,0.878774989,110.132646,0,0,190.272727272727,9.2220839269615,226.58924205379,38.254487972482,186.34375,23.3944563077987,,,17.0959561340737,10.486187702597,18.7142367474462,14.4403070837009,12.9205182677135,12.6105382816475,35.8625377643505,0.853720254382473,36.97142857,0.166598626,35.9236812570146,1.04811857814182,36.5071633237822,0.891269484635375,0,0.6322483,0.9106776,0.4836688,2.9967887197222,0.051709903974913,2.29444776777054,0.168558242807973,1.88698445614678,0.218697471336552,2.75634165456041,0.133464536727826,0.5413,0.1041,0.7164,0.0141,0.3871,0.0932,0.6615,0.0626,97.84960294,2.150271654,0,100,0,0,93.54741204,6.34139646,0.111100092,96.98684751,3.013152488,0,0.862700836,0.025575588,0.86633621,0.011307967,0.862943528,0.01929799,0.863257434,0.006652577,73.3308157099698,3.77712773103471,72.0857142857143,3.86464878146531,72.4523007856341,5.01968323048814,72.2664756446991,3.97853040679985
288,TTB7-6,0.878734002,110.135501,1,1,177.878787878788,5.79841972075448,230.56223628692,37.5800598000732,196.574468085106,28.8308359032686,,,8.67483243436524,4.61887520196499,15.947506291894,14.8913508080952,14.795569814266,13.324770724608,35.6994382022472,0.657369390711136,37,0,35.9862745098039,1.4718961504079,36.5158501440922,0.856678836460949,0,0.3287691,0.5691735,1.1949465,2.7805761066643,0.050963751624389,2.08803665621251,0.207077715243161,1.69893590099891,0.318135904322819,2.52286426272104,0.113114710181288,0.44,0.0914,0.6355,0.0158,0.3047,0.0906,0.5702,0.0556,94.97007265,5.029799848,0,100,0,0,94.55107041,5.018916501,0.429935459,96.29035745,3.709642553,0,0.862472981,0.027197664,0.865965564,0.011567457,0.854992021,0.044933604,0.865128777,0.006277998,72.6558988764045,4.70337782408199,72.1428571428571,3.82579856943324,71.1198738170347,6.10926916252393,73.9769452449568,3.54542996907146
289,TTB7-7,0.877579981,110.138074,0,0,175.0625,9.22272160210857,226.863636363636,31.2044653136855,197.239747634069,28.0261132839326,,,7.69481913745403,5.69402827355209,24.0607289297882,25.4201162836995,15.9726147741925,12.071900209732,35.4298118668596,0.619679525435671,37,0,35.5245398773006,1.95185168309123,35.6086956521739,0.6728135022587,0,0.4678637,1.5936857,1.1095932,2.50059492886066,0.047269232998968,1.78099804582623,0.123668715476801,1.34942879523236,0.187902408316667,2.24340829725568,0.094970321013835,0.4062,0.1214,0.5741,0.0153,0.2714,0.1132,0.5176,0.0703,91.64257805,7.920059779,0.437226456,100,0,0,91.56891359,7.064921988,1.366065841,91.87458778,8.125412224,0,0.863321167,0.021355485,0.862304755,0.029851461,0.807748433,0.160712722,0.866430053,0.009199929,72.3181148748159,5.46205105690324,75.6875,2.81111076800613,67.7628415300547,9.51866366912527,72.5826086956522,4.0367498952061
290,TTB7-8,0.874772966,110.138856,0,0,181.529411764706,6.8049951122323,205.317901234568,28.2012310481692,171.618902439024,15.4461459006966,,,13.1581858659492,6.70171557444124,23.4640693682027,18.0352407195189,9.66920079436244,13.4440758934655,35.1362229102167,1.5319165761005,35,0,31.5255681818182,9.05895618585108,35.0112676056338,0.105549261944158,0,0.6448933,6.7162471,0.7112777,2.33766808509827,0.050767068447546,1.61117610381484,0.134572235427302,1.13785629284264,0.167187681842851,2.08642705892905,0.120733978065183,0.4993,0.157,0.5788,0.0159,0.3223,0.1304,0.5745,0.0922,87.60579618,10.58991913,1.804179212,81.19399217,18.80600783,0,88.33948266,9.567514583,2.092922352,77.97297192,22.02702808,0,0.85779267,0.033643363,0.857837288,0.04262566,0.841428817,0.077679062,0.855846882,0.012611947,71.0179153094463,6.56597722291589,73.7777777777778,3.12793072450217,68.8725038402458,6.57211184471535,72.0535211267606,4.32873891097779
291,TTB7-9,0.873686001,110.14138,0,0,158.6875,2.95209141965489,208.010158013544,41.1682243473268,191.722222222222,22.4239738719981,,,0.747298426926136,2.67981367421054,15.2070651678011,14.6326620436933,16.2631946868367,12.7399932928014,34.7026194144838,1.84098417229567,35,0,27.0073684210526,14.8497367838112,35.0960960960961,0.294722982495674,65.5232697,0.391994,3.5288756,0.8819844,2.13094860798604,0.045376923194164,1.37605111496107,0.113985937236308,0.969814773656853,0.191268062735269,1.83549308490467,0.080525797047381,0.3023,0.0987,0.4953,0.0173,0.1976,0.1054,0.427,0.0607,82.63205118,14.12078265,3.247034543,7.375502296,92.6244977,0,85.24163455,12.50558715,2.252700638,69.30583757,28.85887093,1.835291502,0.811379058,0.155141596,0.859650994,0.027556984,0.857739693,0.030784485,0.807727174,0.079047887,67.1177536231884,9.10201303726833,71.6111111111111,3.32730937159747,68.15165336374,6.32048217985674,71.4234234234234,6.01382224129056
