Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(cloudCover)psi(forest1000 P ndvi500 P und P water P ele P distRoad),7.44,0.0013,9,200.09,-0.63,1
p(start)psi(disturb100 P forest1000 P height100),7.45,0.0013,6,206.53,2.38,0
p(cloudCover)psi(disturb100 P forest1000 P und P water P ele),7.51,0.0013,8,202.31,0,1
p(observer1)psi(forest1000 P und P water P ele P distRoad),7.52,0.0013,9,200.17,0,1
p(observer1)psi(height100 P distRoad),7.54,0.0013,6,206.61,0,1
p(SURVEY P observer1)psi(forest1000 P und P ele P height100),7.59,0.0012,12,193.63,1.54,1
p()psi(forest1000 P water P height100 P distRoad),7.62,0.0012,6,206.69,0,1
p(cloudCover)psi(forest1000 P ndvi500 P und P ele P height100),7.62,0.0012,8,202.42,4.88,1
p()psi(disturb100 P forest1000 P und P water P ele P distRoad),7.62,0.0012,8,202.43,5.91,1
p(SURVEY)psi(disturb100 P forest1000 P und P water P ele),7.63,0.0012,11,195.89,0,1
p()psi(height100 P distRoad),7.63,0.0012,4,210.9,1.82,0
p()psi(forest1000 P ndvi500 P water P ele P distRoad),7.69,0.0012,7,204.64,4.99,1
p(observer1)psi(forest1000 P ndvi500 P und P water P ele P distRoad),7.7,0.0012,10,198.16,5.63,1
p(SURVEY)psi(forest1000 P ndvi500 P und P ele P height100),7.8,0.0011,11,196.05,1.64,1
p()psi(forest1000 P ndvi500 P height100),7.83,0.0011,5,209.01,2.16,0
p()psi(disturb100 P forest1000 P ndvi500 P und P height100),7.94,0.001,7,204.89,5.02,1
p()psi(disturb100 P forest1000 P ndvi500 P water P ele P distRoad),7.96,0.001,8,202.76,5.52,0
p(SURVEY P observer1)psi(forest1000 P ndvi500 P und P ele P height100),8.04,0.001,13,191.84,1.64,1
p(cloudCover)psi(disturb100 P forest1000 P water P height100 P distRoad),8.09,9e-04,8,202.9,1.01,1
p(observer1)psi(disturb100 P forest1000 P water P ele P distRoad),8.09,9e-04,9,200.73,1.49,1
p(start)psi(forest1000 P height100),8.12,9e-04,5,209.3,0,0
p(SURVEY P observer1)psi(disturb100 P forest1000 P ndvi500 P height100),8.15,9e-04,12,194.19,5.35,1
