lat,lon,understoryComplexity,water,grass,shrubs,treefall,Elevation_100mMEAN,Elevation_1500mMEAN,Elevation_500mMEAN,slope_pc_rise_1000mMEAN,slope_pc_rise_100mMEAN,slope_pc_rise_1500mMEAN,slope_pc_rise_500mMEAN,Canopy_Height_1000_mMEAN,Canopy_Height_100mMEAN,Canopy_Height_1500_mMEAN,Canopy_Height_500mMEAN,Disturbed_Canopy_100mPercent,Disturbed_Canopy_1500mPercent,Disturbed_Canopy_500mPercent,Disturbed_Canopy1_1000mPercent,Eucdist_Roads_km_100MEAN,Eucdist_Roads_km_1000MEAN,Eucdist_Roads_km_1500MEAN,Eucdist_Roads_km_500MEAN,PTCT_1000m_Kernal_DensityMEAN,PTCT_100m_Kernal_DensityMEAN,PTCT_1500m_Kernal_DensityMEAN,PTCT_500mb_Kernal_DensityMEAN,PercentIntactforest20161000m,PercentNonforest1000m,PercentRegrowth197320161000m,PercentIntactforest2016100m,PercentNonforest100m,PercentRegrowth19732016100m,PercentIntactforest20161500m,PercentNonforest1500m,PercentRegrowth197320161500m,PercentIntactforest2016500m,PercentNonforest500m,PercentRegrowth19732016500m,Zonal_Stats1000mMEAN,Zonal_Stats100mMEAN,Zonal_Stats1500mMEAN,Zonal_Stats500mMEAN,PTCT_1000m_5m_TreeCover_PercentMEAN,PTCT_100m_5m_TreeCover_PercentMEAN,PTCT_1500m_5m_TreeCover_PercentMEAN,PTCT_500m_5m_TreeCover_PercentMEAN
0.874772966,110.138856,2.5,0,0,30,0,181.529411764706,205.317901234568,171.618902439024,,13.1581858659492,23.4640693682027,9.66920079436244,35.1362229102167,35,31.5255681818182,35.0112676056338,0,0.6448933,6.7162471,0.7112777,2.33766808509827,1.61117610381484,1.13785629284264,2.08642705892905,0.4993,0.5788,0.3223,0.5745,87.60579618,10.58991913,1.804179212,81.19399217,18.80600783,0,88.33948266,9.567514583,2.092922352,77.97297192,22.02702808,0,0.85779267,0.857837288,0.841428817,0.855846882,71.0179153094463,73.7777777777778,68.8725038402458,72.0535211267606
0.873686001,110.14138,2,20,20,40,30,158.6875,208.010158013544,191.722222222222,,0.747298426926136,15.2070651678011,16.2631946868367,34.7026194144838,35,27.0073684210526,35.0960960960961,65.5232697,0.391994,3.5288756,0.8819844,2.13094860798604,1.37605111496107,0.969814773656853,1.83549308490467,0.3023,0.4953,0.1976,0.427,82.63205118,14.12078265,3.247034543,7.375502296,92.6244977,0,85.24163455,12.50558715,2.252700638,69.30583757,28.85887093,1.835291502,0.811379058,0.859650994,0.857739693,0.807727174,67.1177536231884,71.6111111111111,68.15165336374,71.4234234234234
0.871930998,110.107091,2,0,0,20,10,343.25,295.621276595745,349.986906710311,,32.634674474597,33.0552839007783,25.6319467984323,24.5307621671258,35.77142857,7.8062015503876,33.9242424242424,0,0,0,0,4.23282621928624,4.22136391185245,3.54676922100527,4.26874596711361,0.6665,0.7186,0.7406,0.6988,99.72304728,0.276818683,0,100,0,0,90.84586667,2.55140734,6.602640689,100,0,0,0.870657555,0.872194966,0.871790747,0.871960088,72.9871441689624,73.0857142857143,73.453488372093,73.4106060606061
0.871179979,110.104382,2,0,0,10,10,396.818181818182,266,419.98738170347,,29.391333955707,25.4070544242859,26.3837315648888,13.8754578754579,32,20.1176470588235,33.2,0,0,0,0,4.45527038058719,4.78989231240922,3.58374465213103,4.64972198009491,0.5104,0.645,0.6936,0.579,93.50236095,0,6.497493439,100,0,0,86.62160863,0.209008255,13.16929182,100,0,0,0.870832943,0.872776876,0.871066283,0.872532727,68.5148148148148,73.6756756756757,73.6470588235294,73.0176470588235
0.869965022,110.101846,2,30,0,10,10,434.03125,267.625,479.775316455696,,16.1416526585817,20.9702401906252,36.1811954296088,15.2535211267606,32,27.1428571428571,28.8152492668622,0,0,0,0.1138044,4.64463679492474,4.89936927674522,3.59436142444611,4.80977871970347,0.471,0.5793,0.6824,0.521,81.24180849,0,18.75806027,100,0,0,78.49645586,0.844725905,20.65872534,98.89930122,0,1.100698785,0.852746493,0.873404612,0.869580737,0.865674386,69.030612244898,74.125,75.4285714285714,71.1466275659824
0.86776997,110.103716,2,10,0,10,10,429.03125,265.479381443299,387.514522821577,,22.4380848258734,29.721099558872,28.5375426777666,20.3202416918429,36.125,10.5258215962441,32.6352941176471,0,0,0,0,4.34475782513618,3.73368038829551,3.38254495293881,4.1564580779227,0.7137,0.6489,0.6876,0.6741,89.71101091,0,10.28887075,100,0,0,82.72685984,0.494467741,16.77858413,100,0,0,0.870904164,0.874769593,0.875913472,0.872047309,73.3716012084592,74.0625,72.5399061032864,72.9137254901961
0.86624396,110.106308,2,0,0,20,10,369.1875,255.700729927007,345.461267605634,,32.9869098216295,31.2656746084673,35.0520305545397,7.38888888888889,33.77777778,2.08219178082192,10.1892744479495,0,0,0,0,4.00593096017838,3.35994516073117,3.16420199936383,3.77445553224298,0.7753,0.7237,0.6633,0.758,99.23479459,0,0.765078764,100,0,0,89.03414726,1.324382815,9.641385467,100,0,0,0.87057153,0.869583824,0.874616598,0.871970157,73.4642857142857,73.6666666666667,72.5616438356164,73.7728706624606
0.864286032,110.108389,2,10,0,10,10,330.484848484849,227.032786885246,296.876543209877,,23.2163886409817,32.8092575639975,22.1995204497635,7.37899543378995,0,5.0763358778626,3.87755102040816,0,0,0,0.3414133,3.70335181554159,3.19673411504011,2.9097350600994,3.4953363031063,0.7409,0.7696,0.6322,0.7886,99.06500277,0.934861525,0,100,0,0,92.40315539,3.758099577,3.838661552,100,0,0,0.867288897,0.86992469,0.870308345,0.867228551,72.958904109589,73.3888888888889,73.4351145038168,73.1836734693878
0.862643011,110.110856,2,0,0,20,10,296.84375,203.268817204301,266.58630952381,,20.4322735685855,28.9061734035451,21.9656652943009,1.8364312267658,0,34.6464646464646,0.532786885245902,0,0,0,0.0853533,3.37016365868705,2.95733793841468,2.63423974586256,3.1682115608816,0.7084,0.809,0.5962,0.8198,95.92001671,4.079852532,0,100,0,0,91.55420475,8.081031919,0.364673707,100,0,0,0.870034924,0.869468865,0.871924807,0.865964414,69.6579925650558,72.6,67.7171717171717,73.6284153005465
0.860795975,110.113256,2,0,0,10,10,270.058823529412,148.594339622642,215.330434782609,,15.5843307165539,22.8436614657348,24.8350366196771,0,0,34.646017699115,14.8369565217391,0,0.012645,1.4798511,0.3698644,3.03784686989254,2.74420744934861,2.35211501712293,2.84526974463527,0.6726,0.8245,0.5533,0.8199,88.73985034,11.10325372,0.15676599,100,0,0,84.77301026,14.92792189,0.298977414,91.5135528,8.486447199,0,0.8522123,0.863192392,0.863454603,0.874601376,71.2479674796748,74.6,63.0442477876106,71.5135869565217
0.859052036,110.11569,2,0,0,50,10,222.484848484849,140.54347826087,173.066246056782,,35.6340425664728,19.5167905014494,23.3828611969948,17.7102803738318,3.162162162,33.64,8.98250728862974,2.8488379,0.2276094,1.138347,0.6543755,2.71532406033696,2.43279047566791,2.05765466054281,2.52879278540961,0.6349,0.8218,0.5048,0.8043,78.94576803,20.61586281,0.438239526,49.6939072,50.3060928,0,77.87319535,21.30113414,0.825577053,74.60852115,25.39147885,0,0.861157012,0.860386784,0.865623014,0.871393205,69.3878504672897,69.7027027027027,64.7533333333333,65.2536443148688
