Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele P height500),8.837,9e-04,15,223.56,1.24,1
p(SURVEY P observer1 P start)psi(forest1500 P ele),8.87,9e-04,11,232.6,0.64,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele P height500 P distRoad),8.909,9e-04,16,221.33,0.58,1
p(SURVEY P observer1 P start)psi(forest1500 P und P ele),8.932,8e-04,12,230.44,0.73,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P height500),8.963,8e-04,14,225.97,1.29,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P ele P height500),8.964,8e-04,14,225.97,0.67,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P ele),8.976,8e-04,13,228.25,1.39,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P ele P height500),9,8e-04,13,228.27,1.54,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P height500),9.001,8e-04,13,228.27,2.79,0
p(SURVEY P observer1)psi(forest1500 P ndvi100 P und P water P ele P distRoad),9.003,8e-04,14,226.01,-0.96,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P ele),9.029,8e-04,13,228.3,0.54,0
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P water P distRoad),9.046,8e-04,14,226.05,2.04,1
p(SURVEY P observer1 P start)psi(forest1500 P water),9.089,8e-04,11,232.82,2.76,1
p(SURVEY P observer1 P start)psi(disturb500 P ele P height500),9.133,8e-04,12,230.65,0.66,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P water P ele P distRoad),9.199,7e-04,14,226.21,1.06,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P distRoad),9.244,7e-04,15,223.97,-0.04,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P ele P height500 P distRoad),9.272,7e-04,14,226.28,1.65,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P distRoad),9.289,7e-04,13,228.56,2.39,0
p(SURVEY P observer1)psi(disturb500 P ndvi100 P und P water P height500),9.294,7e-04,13,228.56,5.33,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ele P distRoad),9.312,7e-04,13,228.58,1.07,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P ele P distRoad),9.324,7e-04,13,228.59,-0.08,0
p(SURVEY P observer1)psi(ndvi100 P water P height500),9.336,7e-04,11,233.07,0,0
p(SURVEY P observer1 P start)psi(forest1500 P und P water P height500 P distRoad),9.382,7e-04,14,226.39,3.4,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P ele P distRoad),9.413,7e-04,14,226.42,0.88,0
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P water P ele P distRoad),9.426,7e-04,15,224.15,-0.08,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P water P ele),9.461,7e-04,15,224.19,-1.06,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P ele P distRoad),9.463,7e-04,14,226.47,0.54,0
p(SURVEY P observer1)psi(disturb500 P ele P height500),9.517,6e-04,11,233.25,1.36,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P ndvi100 P und P ele P height500),9.547,6e-04,14,226.56,0.39,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P water P ele),9.577,6e-04,13,228.85,4.79,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P distRoad),9.59,6e-04,14,226.6,0.86,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und),9.607,6e-04,13,228.88,0.09,0
p(SURVEY P observer1)psi(forest1500 P water P distRoad),9.648,6e-04,11,233.38,1.9,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P ele),9.688,6e-04,12,231.2,0.6,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P height500),9.698,6e-04,14,226.71,1.6,0
p(SURVEY P observer1 P start)psi(ndvi100 P water P ele P height500 P distRoad),9.724,6e-04,14,226.73,0.38,1
p(SURVEY P observer1 P start)psi(forest1500 P und P ele P distRoad),9.737,6e-04,13,229.01,0.4,0
p(SURVEY P observer1)psi(disturb500 P ndvi100 P water P ele P height500),9.774,6e-04,13,229.04,5.65,1
p(SURVEY P observer1 P start)psi(disturb500 P ndvi100 P und P water P height500),9.782,6e-04,14,226.79,4.65,0
p(SURVEY P observer1 P start)psi(forest1500 P water P ele),9.841,5e-04,12,231.35,2.62,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ele P height500),9.847,5e-04,13,229.12,-0.42,0
p(SURVEY P observer1 P start)psi(ndvi100 P water P height500),9.906,5e-04,12,231.42,0,1
p(SURVEY P observer1)psi(forest1500 P ndvi100 P water P ele P height500),9.924,5e-04,13,229.19,2.76,0
p(SURVEY P observer1 P start)psi(forest1500 P und P water P ele P distRoad),9.934,5e-04,14,226.94,1.36,1
p(SURVEY P observer1 P start)psi(forest1500 P ele P distRoad),9.981,5e-04,12,231.49,0.59,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P und P distRoad),10.012,5e-04,14,227.02,0.75,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P height500),10.073,5e-04,14,227.08,1.89,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P ele P height500),10.089,5e-04,14,227.1,2.13,0
p(SURVEY P observer1)psi(disturb500 P ndvi100 P water P height500 P distRoad),10.121,5e-04,13,229.39,5.08,1
p(SURVEY P observer1 P start)psi(forest1500 P ndvi100 P und P ele),10.121,5e-04,13,229.39,1.05,0
p(SURVEY P observer1 P start)psi(forest1500 P und P water P ele P height500 P distRoad),10.128,5e-04,15,224.85,3.18,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P height500 P distRoad),10.168,5e-04,15,224.89,0.86,1
p(SURVEY P observer1 P start)psi(forest1500 P und P water P distRoad),10.195,5e-04,13,229.47,1.63,1
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P ndvi100 P water P ele P height500),10.196,5e-04,15,224.92,-0.18,1
p(SURVEY P observer1)psi(ndvi100 P und P water P height500),10.203,4e-04,12,231.71,0,1
p(SURVEY P observer1)psi(disturb500 P forest1500 P water P ele P distRoad),10.216,4e-04,13,229.49,3.11,0
p(SURVEY P observer1 P start)psi(disturb500 P forest1500 P und P water P ele P height500),10.255,4e-04,15,224.98,2.32,1
