Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(SURVEY)psi(disturb500 P forest500 P und P height100 P distRoad),14.67,1e-04,11,167.74,0.25,1
p(SURVEY)psi(disturb500 P forest500 P und P ele P distRoad),14.67,1e-04,11,167.74,2.05,1
p()psi(disturb500 P und P ele P distRoad),14.72,1e-04,6,178.61,3.58,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P height100),14.74,1e-04,8,174.36,3.35,1
p(cloudCover)psi(disturb500 P forest500 P ele),14.82,1e-04,6,178.71,3.83,1
p()psi(disturb500 P ndvi500 P und),14.86,1e-04,5,180.86,5.02,1
p(cloudCover)psi(disturb500 P und P ele P distRoad),14.9,1e-04,7,176.66,4.12,0
p(SURVEY)psi(disturb500 P und P water P height100 P distRoad),14.91,1e-04,11,167.98,1.18,1
p(cloudCover)psi(disturb500 P ndvi500 P und P height100),14.93,1e-04,7,176.69,0,1
p()psi(disturb500 P water P height100 P distRoad),14.93,1e-04,6,178.82,0,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P distRoad),15.06,1e-04,10,170.33,2.79,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P height100),15.06,1e-04,9,172.52,5.71,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P distRoad),15.08,1e-04,11,168.15,3.94,1
p()psi(disturb500 P forest500 P ele),15.18,1e-04,5,181.17,5.57,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P height100 P distRoad),15.19,1e-04,9,172.64,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P height100 P distRoad),15.23,1e-04,10,170.5,-1.94,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P height100 P distRoad),15.26,1e-04,9,172.71,1.56,1
p()psi(disturb500 P und P ele),15.27,1e-04,5,181.26,1.04,0
p(SURVEY)psi(disturb500 P forest500 P water P height100 P distRoad),15.29,1e-04,11,168.36,0,1
p(SURVEY)psi(disturb500 P forest500 P und P water P height100 P distRoad),15.3,1e-04,12,166.15,-0.18,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P height100 P distRoad),15.31,1e-04,8,174.92,5.77,1
p(SURVEY)psi(disturb500 P forest500 P water P ele P distRoad),15.32,1e-04,11,168.39,1.29,1
p()psi(disturb500 P forest500 P ndvi500 P water P height100 P distRoad),15.33,1e-04,8,174.95,0,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P height100),15.36,1e-04,12,166.21,1.19,1
p(cloudCover)psi(disturb500 P forest500 P water P height100 P distRoad),15.42,1e-04,8,175.04,5.61,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P distRoad),15.45,1e-04,12,166.3,2.12,1
p()psi(disturb500 P forest500 P ndvi500 P height100 P distRoad),15.66,1e-04,7,177.43,4.91,1
p(SURVEY)psi(disturb500 P forest500 P und P water P ele P distRoad),15.67,1e-04,12,166.52,3.24,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P distRoad),15.69,1e-04,11,168.76,4.07,1
p()psi(disturb500 P forest500 P ndvi500 P und P water P distRoad),15.69,1e-04,8,175.31,2.13,1
p(cloudCover)psi(disturb500 P und P ele),15.69,1e-04,6,179.58,0.67,0
p()psi(disturb500 P forest500 P und),15.71,1e-04,5,181.7,0,0
p(SURVEY)psi(disturb500 P forest500 P und P ele P height100 P distRoad),15.87,1e-04,12,166.72,1.17,1
p(cloudCover)psi(disturb500 P forest500 P und),15.87,1e-04,6,179.76,-0.32,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P ele P distRoad),16.14,0,12,166.99,5.22,1
p(SURVEY)psi(disturb500 P ndvi500 P water P ele P height100 P distRoad),16.14,0,12,166.99,0,0
p(cloudCover)psi(disturb500 P und P height100 P distRoad),16.16,0,7,177.92,-0.22,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height100),16.31,0,11,169.38,4.52,1
p()psi(disturb500 P und P ele P height100 P distRoad),16.33,0,7,178.09,4.07,1
p()psi(disturb500 P forest500 P ndvi500 P height100),16.43,0,6,180.32,5.96,1
p()psi(disturb500 P forest500 P ndvi500 P water P distRoad),16.46,0,7,178.22,0,1
p()psi(disturb500 P und P height100 P distRoad),16.54,0,6,180.42,0.57,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P ele P distRoad),16.54,0,10,171.81,2.01,1
p()psi(disturb500 P ndvi500 P und P distRoad),16.54,0,6,180.43,0,1
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P und P water P distRoad),16.59,0,9,174.05,0.12,1
p(SURVEY)psi(disturb500 P und P ele P distRoad),16.59,0,10,171.86,3.82,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P water P height100 P distRoad),16.71,0,12,167.56,5.4,1
p(SURVEY)psi(disturb500 P water P height100 P distRoad),16.71,0,10,171.98,0,0
p(SURVEY)psi(disturb500 P ndvi500 P und P height100),16.73,0,10,172,1.93,1
p()psi(ndvi500 P und P water P ele P height100),16.8,0,7,178.56,0,0
p(cloudCover)psi(disturb500 P forest500 P ndvi500 P water P distRoad),16.82,0,8,176.44,1.98,1
p()psi(disturb500 P ndvi500),16.85,0,4,184.94,5.29,1
p(cloudCover)psi(disturb500 P forest500 P ele P distRoad),16.89,0,7,178.66,4.54,1
p()psi(disturb500 P und P ele P height100),16.91,0,6,180.8,2.41,1
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P height100 P distRoad),16.93,0,12,167.78,-1.66,1
p(cloudCover)psi(disturb500 P ndvi500 P und P height100 P distRoad),16.94,0,8,176.56,-0.05,1
p(cloudCover)psi(disturb500 P und P ele P height100 P distRoad),17,0,8,176.62,0,1
p(cloudCover)psi(disturb500 P ndvi500),17.02,0,5,183.01,4.21,1
p()psi(disturb500 P ndvi500 P height100),17.05,0,5,183.04,2.89,1
p(SURVEY)psi(disturb500 P und P ele),17.13,0,9,174.58,1.35,1
p(cloudCover)psi(disturb500 P ndvi500 P height100),17.16,0,6,181.04,0.85,1
p()psi(und P ele P height100 P distRoad),17.29,0,6,181.17,1.91,1
p(cloudCover)psi(und P ele P height100 P distRoad),17.3,0,7,179.06,3.18,1
p()psi(disturb500 P ndvi500 P und P height100 P distRoad),17.31,0,7,179.07,0.07,1
p()psi(disturb500 P forest500 P und P ele),17.36,0,6,181.25,1.51,1
p()psi(disturb500 P forest500 P ele P distRoad),17.39,0,6,181.28,4.52,0
p(SURVEY)psi(disturb500 P forest500 P ndvi500 P und P water P height100 P distRoad),17.44,0,13,166.04,3.47,1
p(cloudCover)psi(forest500 P ndvi500 P und P height100 P distRoad),17.46,0,8,177.08,0,1
p(cloudCover)psi(disturb500 P und P ele P height100),17.48,0,7,179.25,1.08,0
p()psi(disturb500 P ndvi500 P und P water),17.5,0,6,181.39,2.42,1
p()psi(disturb500 P ndvi500 P distRoad),17.56,0,5,183.55,5.02,1
p(cloudCover)psi(disturb500 P ndvi500 P distRoad),17.56,0,6,181.44,0,1
p(SURVEY)psi(disturb500 P ndvi500),17.64,0,8,177.26,4.69,1
