Model,DAIC,wgt,npar,neg2ll,warn.conv,warn.VC
p(start)psi(forest1500 P water P ele),11.61,1e-04,6,135.5,0,1
p(observer1 P cloudCover)psi(forest1500 P water P ele),11.62,1e-04,8,131.25,0,1
p(observer1)psi(disturb100 P und P ele P height100 P distRoad),11.68,1e-04,9,129.14,-0.21,1
p(cloudCover)psi(forest1500 P und P ele P height100),11.71,1e-04,7,133.48,4.08,1
p(start)psi(disturb100 P und P water P ele P distRoad),11.72,1e-04,8,131.35,4.33,1
p(cloudCover)psi(disturb100 P forest1500 P water P ele P height100 P distRoad),11.76,1e-04,9,129.23,4.24,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P water P ele P distRoad),11.78,1e-04,10,127.06,-0.31,1
p(start)psi(disturb100 P forest1500 P und P water P ele P height100 P distRoad),11.79,1e-04,10,127.08,4.32,1
p()psi(disturb100 P ndvi100 P und P ele P height100 P distRoad),11.8,1e-04,8,131.42,5.38,1
p()psi(water P ele),11.9,1e-04,4,139.99,4.32,0
p()psi(forest1500 P water P ele P height100),12.11,1e-04,6,136,2.78,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P ele),12.13,1e-04,9,129.59,0.87,1
p(observer1)psi(disturb100 P ndvi100 P ele P height100 P distRoad),12.28,1e-04,9,129.74,-0.06,1
p(observer1 P cloudCover)psi(disturb100 P forest1500 P ndvi100 P und P ele P height100),12.35,1e-04,11,125.43,0.69,1
p()psi(ndvi100 P water P ele),12.41,1e-04,5,138.41,0,0
p(cloudCover)psi(forest1500 P water P ele P height100),12.76,1e-04,7,134.53,3.71,1
p(start)psi(forest1500 P water P ele P height100),13.08,1e-04,7,134.85,5.38,1
p(cloudCover)psi(forest1500 P ndvi100 P und P ele),13.08,1e-04,7,134.85,4.22,1
p()psi(forest1500 P und P water P ele),13.09,1e-04,6,136.98,5.02,1
p(cloudCover)psi(water P ele),13.09,1e-04,5,139.1,0,0
p()psi(forest1500 P ele P distRoad),13.14,1e-04,5,139.14,5.27,0
p(observer1)psi(forest1500 P water P ele P height100),13.59,0,8,133.21,0,1
p(observer1)psi(disturb100 P forest1500 P ndvi100 P und P ele P height100 P distRoad),13.6,0,11,126.67,0.06,1
p(start)psi(water P ele),13.67,0,5,139.67,0,0
p()psi(ele P distRoad),13.67,0,4,141.76,4.61,1
p(cloudCover)psi(forest1500 P und P water P ele),13.68,0,7,135.45,2.27,1
